Date,gdp.log,real.rate.hlw,real.rate.lw03,real.rate.mean.PCE.Core,real.rate.CorePCE.Annual,inflation.hlw,inflation.lw03,inflation.mean.PCE.Core,inflation.CorePCE.Annual,inflation.expectations.hlw,inflation.expectations.lw03,inflation.expectations.mean.PCE.Core,inflation.expectations.CorePCE.Annual,interest.rate,tbill3m.eff,fed.funds.eff,new.ny.discount.eff,gdp.log.GDPCA,gdp.log.Annual,gdp.log.long
1932-10-01,,,,,12.811086377148,,,,-4.86739084339861,,,,-10.2440571900813,2.56702918706673,,,2.56702918706673,6.69288705968819,6.6996957330555,6.6996957330555
1933-01-01,,,,,11.0800947829391,,,,-4.87290175401863,,,,-8.17583571525056,2.90425906768854,,,2.90425906768854,6.69111472808206,6.6979215984566,6.6979215984566
1933-04-01,,,,,8.93801120636893,,,,-4.90572626339234,,,,-6.02301843035345,2.91499277601548,,,2.91499277601548,6.68934901373193,6.69615408784542,6.69615408784542
1933-07-01,,,,,6.40179966363166,,,,-0.693063045450152,,,,-3.83477047656493,2.56702918706673,,,2.56702918706673,6.70468402361295,6.71150469803054,6.71150469803054
1933-10-01,,,,,3.81134546584172,,,,3.85249800897503,,,,-1.65479826347152,2.1565472023702,,,2.1565472023702,6.73745736540516,6.74431138014022,6.74431138014022
1934-01-01,,,,,1.20894732752723,,,,3.77561471258375,,,,0.50733085317907,1.7162781807063,0.532234663626086,,1.7162781807063,6.76885537025867,6.77574132618108,6.77574132618108
1934-04-01,,,,,-1.13130114546897,,,,3.71985364511166,,,,2.66372583030507,1.5324246848361,0.155657930527631,,1.5324246848361,6.79913271994714,6.8060494770145,6.8060494770145
1934-07-01,,,,,-1.87613654769353,,,,2.28627856344806,,,,3.40856123252962,1.5324246848361,0.185757593042868,,1.5324246848361,6.82315568926487,6.83009688489662,6.83009688489662
1934-10-01,,,,,-1.10324090123775,,,,0.760915423151911,,,,2.63566558607384,1.5324246848361,0.2537928523064,,1.5324246848361,6.84081621000121,6.84777537167902,6.84777537167902
1935-01-01,,,,,-0.34704543483059,,,,0.750832846955121,,,,1.87947011966669,1.5324246848361,0.182327597474874,,1.5324246848361,6.85798172470342,6.86495834885771,6.86495834885771
1935-04-01,,,,,0.396589921409995,,,,0.745312220149322,,,,1.1358347634261,1.5324246848361,0.152198721358787,,1.5324246848361,6.87476559965606,6.88175929804473,6.88175929804473
1935-07-01,,,,,0.819645388443373,,,,0.594056695314543,,,,0.712779296392724,1.5324246848361,0.172178146409929,,1.5324246848361,6.90163429461772,6.90865532652721,6.90865532652721
1935-10-01,,,,,0.902660627532104,,,,0.428854466796989,,,,0.629764057303994,1.5324246848361,0.172619725554446,,1.5324246848361,6.938355870889,6.94541425965452,6.94541425965452
1936-01-01,,,,,0.983862572847507,,,,0.426025065693507,,,,0.54856211198859,1.5324246848361,0.202982946538932,,1.5324246848361,6.97359002411442,6.98068425658067,6.98068425658067
1936-04-01,,,,,1.06437875140256,,,,0.4232475059291,,,,0.468045933433535,1.5324246848361,0.202982946538932,,1.5324246848361,7.00744199844064,7.01457066851714,7.01457066851714
1936-07-01,,,,,0.458961359515621,,,,3.01572626286231,,,,1.07346332532048,1.5324246848361,0.172619725554446,,1.5324246848361,7.03142694328889,7.03858001324749,7.03858001324749
1936-10-01,,,,,-0.84944351824728,,,,5.6624739778486,,,,2.38186820308338,1.5324246848361,0.12185084672971,,1.5324246848361,7.04582973838558,7.05299746030626,7.05299746030626
1937-01-01,,,,,-2.12380227273785,,,,5.52346008365577,,,,3.65622695757394,1.5324246848361,0.239676412862821,,1.5324246848361,7.05987374221167,7.0670557510961,7.0670557510961
1937-04-01,,,,,-3.3726135925551,,,,5.4184927851981,,,,4.90503827739119,1.5324246848361,0.450126629841008,,1.5324246848361,7.07364766600095,7.08084368709673,7.08084368709673
1937-07-01,,,,,-3.34704821422447,,,,2.13188456913501,,,,4.68407785395937,1.3370296397349,0.297664665804875,,1.3370296397349,7.07219715258502,7.07939169807365,7.07939169807365
1937-10-01,,,,,-1.91153777871636,,,,-1.35155859441446,,,,2.93056971089361,1.01903193217725,0.135754552613476,,1.01903193217725,7.05434179681714,7.06151817805405,7.06151817805405
1938-01-01,,,,,-0.195104139687177,,,,-1.34227447246095,,,,1.21413607186443,1.01903193217725,0.0881343882495944,,1.01903193217725,7.03635690826056,7.04351499347206,7.04351499347206
1938-04-01,,,,,1.49436443781802,,,,-1.33938152482269,,,,-0.475332505640771,1.01903193217725,0.0640848771835456,,1.01903193217725,7.01814418027563,7.02528373768069,7.02528373768069
1938-07-01,,,,,2.31503803620437,,,,-1.15080982441039,,,,-1.29600610402712,1.01903193217725,0.0708870611277224,,1.01903193217725,7.02184219156047,7.02898551095205,7.02898551095205
1938-10-01,,,,,2.21196590297423,,,,-0.939270061493909,,,,-1.19293397079698,1.01903193217725,0.0405637578931195,,1.01903193217725,7.0487504507926,7.05592114395373,7.05592114395373
1939-01-01,,,,,2.10919194988238,,,,-0.931178660093518,,,,-1.09016001770513,1.01903193217725,0.0304212803224457,,1.01903193217725,7.07467815407449,7.08187522348569,7.08187522348569
1939-04-01,,,,,2.0064008671601,,,,-0.928217193933592,,,,-0.987368934982851,1.01903193217725,0.0304212803224457,,1.01903193217725,7.09981343713825,7.10703607667052,7.10703607667052
1939-07-01,,,,,1.74547115546303,,,,-0.107090977622095,,,,-0.726439223285778,1.01903193217725,0.0770631115695863,,1.01903193217725,7.12067578120441,7.12791964399731,7.12791964399731
1939-10-01,,,,,1.31686531869584,,,,0.775153285574863,,,,-0.297833386518585,1.01903193217725,0.0472892269247849,,1.01903193217725,7.13712657571144,7.14438717389602,7.14438717389602
1940-01-01,,,,,0.891650635375185,,,,0.769680073189084,,,,0.127381296802065,1.01903193217725,0.0168252819877424,,1.01903193217725,7.15322282057952,7.16049979347247,7.16049979347247
1940-04-01,,,,,0.468594316810544,,,,0.764008080324973,,,,0.550437615366706,1.01903193217725,0.0608517898333716,,1.01903193217725,7.16897818942946,7.17627119025764,7.17627119025764
1940-07-01,,,,,-0.216584410395015,,,,2.63362393120014,,,,1.23561634257226,1.01903193217725,0.0472892269247849,,1.01903193217725,7.20030741601597,7.20763228806336,7.20763228806336
1940-10-01,,,,,-1.15975085272369,,,,4.54781905488956,,,,2.17878278490094,1.01903193217725,0.0202798282243899,,1.01903193217725,7.24645161351474,7.25382342804985,7.25382342804985
1941-01-01,,,,,-2.07940691456934,,,,4.44830432057169,,,,3.09843884674659,1.01903193217725,0.0580337622774874,,1.01903193217725,7.29009268856915,7.29750889916575,7.29750889916575
1941-04-01,,,,,-2.98223956526916,,,,4.37533868312428,,,,4.00127149744641,1.01903193217725,0.111589822548064,,1.01903193217725,7.33168354942939,7.33914207040477,7.33914207040477
1941-07-01,,,,,-4.42861993886188,,,,8.419145425571,,,,5.44765187103913,1.01903193217725,0.118540724338079,,1.01903193217725,7.3754128726625,7.38291587947424,7.38291587947424
1941-10-01,,,,,-6.40415959791831,,,,12.4499776911153,,,,7.42319153009556,1.01903193217725,0.236337857931557,,1.01903193217725,7.42094776124468,7.42849709069423,7.42849709069423
1942-01-01,,,,,-8.27855083597566,,,,11.9458692728011,,,,9.29758276815291,1.01903193217725,0.260795341789799,,1.01903193217725,7.46403671517291,7.47162987901118,7.47162987901118
1942-04-01,,,,,-10.0688682153166,,,,11.536608200488,,,,11.0879001474938,1.01903193217725,0.359067784196188,,1.01903193217725,7.50512308292891,7.51275804392518,7.51275804392518
1942-07-01,,,,,-10.2835951193411,,,,9.27805304166913,,,,11.3026270515184,1.01903193217725,0.386018885454442,,1.01903193217725,7.54819775053358,7.55587653138509,7.55587653138509
1942-10-01,,,,,-8.91401346014271,,,,6.97165105432166,,,,9.93304539231996,1.01903193217725,0.386018885454442,,1.01903193217725,7.59294366659088,7.60066796745853,7.60066796745853
1943-01-01,,,,,-7.62200243913388,,,,6.77782518876578,,,,8.64103437131113,1.01903193217725,0.386018885454442,,1.01903193217725,7.63531782708199,7.64308523517906,7.64308523517906
1943-04-01,,,,,-6.39499298516321,,,,6.62857038460528,,,,7.41402491734046,1.01903193217725,0.386018885454442,,1.01903193217725,7.67575026962799,7.68355880964501,7.68355880964501
1943-07-01,,,,,-5.86044935550669,,,,7.13987852304302,,,,6.87948128768394,1.01903193217725,0.386018885454442,,1.01903193217725,7.70567229254096,7.71351127222903,7.71351127222903
1943-10-01,,,,,-6.0233089157591,,,,7.62308929533133,,,,7.04234084793635,1.01903193217725,0.386018885454442,,1.01903193217725,7.72514273081918,7.73300151778226,7.73300151778226
1944-01-01,,,,,-6.18894965201967,,,,7.44038813380806,,,,7.20798158419692,1.01903193217725,0.386018885454442,,1.01903193217725,7.74413601066669,7.75201411949155,7.75201411949155
1944-04-01,,,,,-6.34804659820221,,,,7.26495816933544,,,,7.36707853037946,1.01903193217725,0.386018885454442,,1.01903193217725,7.76267434405668,7.77057131192632,7.77057131192632
1944-07-01,,,,,-5.95400385373039,,,,5.56370754515574,,,,6.97303578590764,1.01903193217725,0.386018885454442,,1.01903193217725,7.77205116452934,7.77995767143756,7.77995767143756
1944-10-01,,,,,-5.01338888559584,,,,3.8606294227931,,,,6.03242081777309,1.01903193217725,0.386018885454442,,1.01903193217725,7.77212595553413,7.78003253852722,7.78003253852722
1945-01-01,,,,,-4.09883403691693,,,,3.78216873909244,,,,5.11786596909418,1.01903193217725,0.386018885454442,,1.01903193217725,7.77219885764332,7.78010551479973,7.78010551479973
1945-04-01,,,,,-3.2141571333902,,,,3.72625055522851,,,,4.23318906556745,1.01903193217725,0.386018885454442,,1.01903193217725,7.77227135392086,7.78017808482773,7.78017808482773
1945-07-01,,,,,-3.0367767263202,,,,4.85418591687574,,,,4.05580865849745,1.01903193217725,0.386018885454442,,1.01903193217725,7.75354455700123,7.76143223713937,7.76143223713937
1945-10-01,,,,,-3.57028776115346,,,,5.99467356212614,,,,4.58931969333071,1.01903193217725,0.386018885454442,,1.01903193217725,7.7136136479659,7.72146070639409,7.72146070639409
1946-01-01,,,,,-4.08542629768156,,,,5.84272288520486,,,,5.10445822985881,1.01903193217725,0.386018885454442,,1.01903193217725,7.67247762574068,7.68028283649738,7.68028283649738
1946-04-01,,,,,-4.58566148269191,,,,5.72719129526992,,,,5.60469341486916,1.01903193217725,0.386018885454442,,1.01903193217725,7.62981738549932,7.6375791979977,7.6375791979977
1946-07-01,,,,,-5.24623455739188,,,,7.49647821567559,,,,6.26526648956913,1.01903193217725,0.386018885454442,,1.01903193217725,7.60744476950582,7.61518382234408,7.61518382234408
1946-10-01,,,,,-6.06072393228096,,,,9.25263106168246,,,,7.07975586445821,1.01903193217725,0.386018885454442,,1.01903193217725,7.60850395890723,7.61624408925876,7.61624408925876
1947-01-01,7.61729781809705,,,,-6.83671550979672,,,,8.94668919526791,,,,7.85574744197397,1.01903193217725,0.386018885454442,,1.01903193217725,7.60955661687666,7.61729781809705,7.61729781809705
1947-04-01,7.61462734097624,,,,-7.58076475567195,,3.18726785967075,5.94532806922079,8.70338827877083,,,,8.5997966878492,1.01903193217725,0.386018885454442,,1.01903193217725,7.61060239318946,7.61834465827799,7.61462734097624
1947-07-01,7.61256024275955,,,,-7.55230848272855,,7.38205979255946,7.38235645823072,7.38265312390199,,,,8.5713404149058,1.01903193217725,0.748983507947409,,1.01903193217725,7.6184992342409,7.62624953278508,7.61256024275955
1947-10-01,7.62808124732879,,,,-6.7401621390461,,9.83205493586247,7.91805031140756,6.00404568695265,,,,7.75919407122335,1.01903193217725,0.923337447694728,,1.01903193217725,7.63352832480605,7.64129391244263,7.62808124732879
1948-01-01,7.64301178509606,,-4.95961086205188,-5.35447922656315,-5.74934759107442,,4.4127737796884,5.14789498696707,5.88301619424575,,6.20353909194527,6.59840745645654,6.99327582096781,1.24392822989339,1.00856545282422,,1.24392822989339,7.64825680939096,7.65603738031351,7.64301178509606
1948-04-01,7.65938360929215,,-5.16174372457438,-5.07267051103503,-4.98359729749568,,4.1217019271578,4.94399582450537,5.76628972185294,,6.43714760881703,6.34807439527768,6.25900118173833,1.27540388424265,1.01903193217725,,1.27540388424265,7.66269276505067,7.67048802166953,7.65938360929215
1948-07-01,7.66509623376126,,-4.69531653420031,-4.15833011102929,-3.62134368785827,,6.05912335430749,4.26776718145208,2.47641100859666,,6.10641349925404,5.56942707608302,5.032440652912,1.41109696505373,1.06980896798934,,1.41109696505373,7.6657486278218,7.67354699316956,7.66509623376126
1948-10-01,7.6662130263257,,-1.80134451151583,-1.78812254236148,-1.77490057320713,,-1.25852227574598,-1.07746908413421,-0.896415892522434,,3.33376919635193,3.32054722719758,3.30732525804323,1.5324246848361,1.16252038389355,,1.5324246848361,7.65702579890593,7.66481529052067,7.6662130263257
1949-01-01,7.65233769385569,,0.0927837183863631,0.00544898483342804,-0.081885748719507,,-3.16373913992037,-2.02639112181256,-0.889043103704746,,1.43964096644973,1.52697570000267,1.6143104335556,1.5324246848361,1.1932943431525,,1.5324246848361,7.64832090195388,7.65610153807778,7.65233769385569
1949-04-01,7.64892089743595,,1.73766211007679,1.65943968840499,1.5812172667332,,-2.45781163960392,-1.6719669897809,-0.886122339957881,,-0.205237425240695,-0.127015003568897,-0.0487925818970991,1.5324246848361,1.1932943431525,,1.5324246848361,7.63958802427524,7.64735977644351,7.64892089743595
1949-07-01,7.65919212216766,,3.83242015436541,3.02819766556253,2.22397517675966,,-2.31990882284697,-1.20726472717808,-0.0946206315091933,,-2.29999546952931,-1.49577298072644,-0.691550491923564,1.5324246848361,1.0631263251321,,1.5324246848361,7.64811383706262,7.65589426253943,7.65919212216766
1949-10-01,7.65076395439371,,3.59435340510966,2.70265444309645,1.81095548108325,,-0.306255278722998,0.22470380573011,0.755662890183217,,-2.06192872027356,-1.17022975826036,-0.278530796247151,1.5324246848361,1.09754664525408,,1.5324246848361,7.67463344768034,7.6824408515545,7.65076395439371
1950-01-01,7.68931252457805,,2.97206565128582,2.18709709570055,1.40212854011528,,-0.674588124624989,0.035838267771063,0.746264660167115,,-1.43964096644972,-0.654672410864452,0.130296144720814,1.5324246848361,1.12435085235596,,1.5324246848361,7.70019510595666,7.70802851370334,7.68931252457805
1950-04-01,7.71935504877521,,1.87542589767711,1.43541367104043,0.995401444403753,,1.92874737483089,1.33476670885956,0.740786042888239,,-0.343001212841016,0.0970110137956641,0.537023240432344,1.5324246848361,1.1762716955624,,1.5324246848361,7.72498435410199,7.73284297994844,7.71935504877521
1950-07-01,7.75727096389166,,-0.659850551910616,-0.315984660885957,0.0278812301387013,,8.28199451410506,6.25912613912859,4.23625776415212,,2.30747462139699,1.96360873037233,1.61974283934767,1.64762406948638,1.24371244172565,,1.64762406948638,7.74798111012722,7.75586313057139,7.75727096389166
1950-10-01,7.77623758462443,,-2.3582580640621,-1.98015219225301,-1.60204632044391,,7.05726237826082,7.45126153957617,7.84526070089153,,4.14835403564294,3.77024816383385,3.39214229202475,1.79009597158084,1.36417022250064,,1.79009597158084,7.76906875121354,7.77697222411297,7.77623758462443
1951-01-01,7.7897278206747,,-5.65193335065082,-4.48525802249955,-3.31858269434828,,12.5001130217299,10.0562615887572,7.6124101557846,,7.44202932223166,6.27535399408039,5.10867866592912,1.79009597158084,1.39549452327477,,1.79009597158084,7.78949828978639,7.79742254565347,7.7897278206747
1951-04-01,7.80690676959658,,-5.97131135905187,-5.48104541921008,-4.99077947936828,,3.20625940843511,5.31791629570167,7.42957318296824,,7.76140733063271,7.27114139079092,6.78087545094912,1.79009597158084,1.52281002215306,,1.79009597158084,7.80940988962525,7.81735440156094,7.80690676959658
1951-07-01,7.82730708776024,,-4.03496038364313,-4.51789263983888,-5.00082489603463,,0.536590612470108,2.4065150216438,4.2764394308175,,5.82505635522397,6.30798861141972,6.79092086761547,1.79009597158084,1.63855117181366,,1.79009597158084,7.82324972943214,7.83120832063554,7.82730708776024
1951-10-01,7.82950707207997,,-3.58839007844926,-3.43596990527344,-3.28354973209763,,5.27098115748531,3.12357060131444,0.976160045143565,,5.3784860500301,5.22606587685429,5.07364570367848,1.79009597158084,1.64627988553088,,1.79009597158084,7.83076558917055,7.83873182625735,7.82950707207997
1952-01-01,7.84013587200524,,-0.88722376462541,-1.25479200921091,-1.62236025379642,,1.69544776643448,1.33155000450711,0.967652242579738,,2.67731973620625,3.04488798079176,3.41245622537726,1.79009597158084,1.60167706718937,,1.79009597158084,7.83818339766226,7.84615718088494,7.84013587200524
1952-04-01,7.84228742008552,,-0.0648551955108447,-0.0349171245756834,-0.00497905364052187,,-0.0832148680231538,0.438416757160746,0.960048382344646,,1.85495116709169,1.82501309615652,1.79507502522136,1.79009597158084,1.68377720312358,,1.79009597158084,7.84550649813362,7.85348773114571,7.84228742008552
1952-07-01,7.84948020206779,,-0.580509358764908,0.0218747204384335,0.624258799641775,,2.59920726548636,2.17934764158734,1.75948801768831,,2.37060533034575,1.76822125114241,1.16583717193907,1.79009597158084,1.82532425912176,,1.79009597158084,7.85706775117121,7.8650607454449,7.84948020206779
1952-10-01,7.88179440617849,,0.572003535010219,0.397242271544309,0.222481008078398,,0.660929582384802,1.62210039689094,2.58327121139707,,1.21809243657062,1.39285370003653,1.56761496350244,1.79009597158084,1.93860831556294,,1.79009597158084,7.87290554183638,7.88091464789301,7.88179440617849
1953-01-01,7.90021229180975,,0.833803365634561,0.439510867708318,0.0452183697820747,,1.51052395511512,2.02475113102908,2.53897830694304,,1.17186148374078,1.56615398166703,1.96044647959327,2.00566484937534,2.02807427358618,,2.00566484937534,7.88832872799448,7.89635352405691,7.90021229180975
1953-04-01,7.90791241426351,,0.711943169446021,0.206320982616492,-0.299301204213037,,0.575244064215862,1.54219444501291,2.50914482580995,,1.33647621680054,1.84209840363007,2.3477205904596,2.04841938624656,2.20725701284954,,2.04841938624656,7.90343481960663,7.91147498309462,7.90791241426351
1953-07-01,7.90226958799166,,0.82258653932705,0.264639208879242,-0.293308121568565,,2.15663378596225,1.94607473653634,1.73551568711043,,1.22583284691951,1.78378017736732,2.34172750781512,2.04841938624656,2.00547000634774,,2.04841938624656,7.90704357263278,7.91508740730488,7.90226958799166
1953-10-01,7.88701404943145,,0.553153757222426,0.339591436383651,0.126029115544877,,1.7386607108033,1.3222914868733,0.905922262943304,,1.49526562902413,1.70882794986291,1.92239027070168,2.04841938624656,1.50535103455935,,2.04841938624656,7.89842425604228,7.90645932228444,7.88701404943145
1954-01-01,7.88222246187605,,0.273982561454557,0.327364765405234,0.380746969355912,,2.0009505661646,1.44739964292075,0.893848719676905,,1.6178722817865,1.56449007783582,1.51110787388515,1.89185484324106,1.08357660119993,,1.89185484324106,7.88982173116213,7.89784804605654,7.88222246187605
1954-04-01,7.88331178043931,,0.234047198607315,0.350820494111262,0.467593789615208,,-0.539811148053322,0.173574866530647,0.886960881114615,,1.33910847871921,1.22233518321526,1.10556188771131,1.57315567732652,0.803842798302212,,1.57315567732652,7.88119244330509,7.88920997962579,7.88331178043931
1954-07-01,7.8945421252406,,1.06388072509223,0.860053649432546,0.656226573772858,,-1.32562428993912,-0.253781854710493,0.818060580518136,,0.468543959743863,0.672371035403552,0.87619811106324,1.5324246848361,0.898204830843352,1.04597622530902,1.5324246848361,7.88895223466951,7.89697766502522,7.8945421252406
1954-10-01,7.91391998669745,,1.60021670153314,1.14901129799261,0.697805894452087,,-0.406683194960309,0.166460892633039,0.739604980226387,,-0.0677920166970378,0.383413386843486,0.834618790384011,1.5324246848361,1.04051998404271,1.00712083088246,1.5324246848361,7.91384004397932,7.92189079270107,7.91391998669745
1955-01-01,7.94208217002977,,1.77547098325257,1.25709425774156,0.738717532230538,,1.29993343928685,1.01506780392497,0.7302021685631,,-0.243046298416477,0.275330427094542,0.79370715260556,1.5324246848361,1.24985157622821,1.37310946232128,1.5324246848361,7.93786690657788,7.94594209782466,7.94208217002977
1955-04-01,7.95822299504173,,1.75603064667507,1.37606216347535,0.996093680275634,,0.40536435587613,0.565117401214901,0.724870446553672,,-0.00675242243411378,0.373216060765605,0.753184543965324,1.74927822424096,1.51489274641539,1.53163285477789,1.74927822424096,7.9612025726578,7.96930150327546,7.95822299504173
1955-07-01,7.97163739690252,,1.29599788282393,1.18520514612239,1.07441240942086,,1.56355503033903,1.55869447957494,1.55383392881085,,0.715542407635424,0.826335144336963,0.937127881038502,2.01154029045936,1.89783853324819,1.98366492021638,2.01154029045936,7.97400561974256,7.98211757489879,7.97163739690252
1955-10-01,7.9776226974095,,1.33943900312709,1.20668470237628,1.07393040162547,,1.10159599431928,1.76258633810972,2.42357668190015,,1.09261220495532,1.22536650570613,1.35812080645694,2.43205120808241,2.39841903209661,2.41816813614095,2.43205120808241,7.97586303303265,7.98397687773525,7.9776226974095
1956-01-01,7.97373107751564,,1.39105891032445,1.09174024676596,0.792421583207471,,1.63336572643468,2.01475754230352,2.39614935817236,,1.17597027674228,1.47528894030077,1.77460760385926,2.56702918706673,2.38709957852801,2.54931909196079,2.56702918706673,7.97770413166817,7.98581984932023,7.97373107751564
1956-04-01,7.98196045596728,,1.05250235429625,0.829921867018024,0.607341379739801,,2.66330300116753,2.51610334138524,2.36890368160295,,1.74045493806513,1.96303542534335,2.18561591262157,2.79295729236138,2.63687095378129,2.76891099643259,2.79295729236138,7.97953181389941,7.98764939085244,7.98196045596728
1956-07-01,7.98106172540633,,0.613082539699688,0.520691364480717,0.428300189261746,,3.88314094680684,3.35752314780574,2.83190534880465,,2.32035141718208,2.41274259240105,2.50513376762002,2.93343395688177,2.65081590976641,2.88829903490488,2.93343395688177,7.98442085734304,7.99254340791949,7.98106172540633
1956-10-01,7.99738702972919,,0.453574627139569,0.408136634200156,0.362698641260742,,2.35896103387797,2.83213864855017,3.30531626322237,,2.63469267707175,2.68013067001117,2.72556866295058,3.08826730421132,3.12360271890273,3.01218379847898,3.08826730421132,7.99246000742009,8.00059073622315,7.99738702972919
1957-01-01,8.0037705316029,,-0.0291757265652208,0.0609310267559655,0.151037780077152,,3.56436714125384,3.40357997208028,3.24279280290672,,3.11744303077654,3.02733627745536,2.93722952413417,3.08826730421132,3.18922807971906,3.01629567016848,3.08826730421132,8.00034905901586,8.00848781335035,8.0037705316029
1957-04-01,8.00157711171657,,0.00406335446556971,-0.0262253529961569,-0.056514060457884,,2.53034667704436,2.86472886039373,3.19911104374309,,3.08420394974575,3.11449265720748,3.14478136466921,3.08826730421132,3.23376670045594,3.08826730421132,3.08826730421132,8.00813352011918,8.01628019358521,8.00157711171657
1957-07-01,8.01132824312876,,0.384440082378841,0.305023370059874,0.225606657740905,,3.25548914804397,2.92638336847184,2.59727758889971,,2.92729100005504,3.006707712374,3.08612442469297,3.31173108243388,3.45618698131336,3.32972013123642,3.31173108243388,8.00841826789935,8.01656523103927,8.01132824312876
1957-10-01,8.00092846920272,,0.489846868249565,0.542920004069106,0.595993139888647,,2.06258215554349,2.00580037766166,1.94901859977982,,2.85319628047142,2.80012314465188,2.74705000883233,3.34304314872098,3.41276070050938,3.3530650086308,3.34304314872098,8.00065997743106,8.00879904806283,8.00092846920272
1958-01-01,7.97462712736608,,-0.434462775932297,-0.0492333589821432,0.335996057968011,,4.8971960931138,3.40778379941779,1.91837150572178,,3.18640351843641,2.80117410148625,2.4159446845361,2.75194074250411,1.80477419392029,1.91378011493133,2.75194074250411,7.99292425863093,8.0010554597167,7.97462712736608
1958-04-01,7.98117932392172,,-0.850148729553989,-0.527801089837716,-0.205453450121444,,0.726931110298684,1.31284040258357,1.89874969486846,,2.73554962674999,2.41320198703372,2.09085434731744,1.885400897196,0.974134992054432,0.954112200071888,1.885400897196,7.98517123345111,7.9932945473851,7.98117932392172
1958-07-01,8.00405422727386,,-0.152827566657262,-0.140266179387725,-0.127704792118187,,0.3004130820891,1.21045231230391,2.12049154251872,,1.99678061026127,1.98421922299173,1.97165783572219,1.84395304360401,1.70936361391805,1.34585232623676,1.84395304360401,7.9927994468296,8.00093052094434,8.00405422727386
1958-10-01,8.02717785701907,,0.91455214837975,0.601368989925501,0.288185831471252,,-0.150178338539001,1.09601806647431,2.34221447148762,,1.44359048674065,1.7567736451949,2.06995680364914,2.3581426351204,2.76501582541504,2.2163421650615,2.3581426351204,8.0165070528724,8.0246622447325,8.02717785701907
1959-01-01,8.04620860118556,,1.8184068483754,1.18488170915069,0.551356569925987,,2.71948653932824,2.51144216871405,2.30339779809985,,0.899163098294256,1.53268823751896,2.16621337674366,2.71756994666965,2.85419507171962,2.64470014876277,2.71756994666965,8.03942073444573,8.04759923639191,8.04620860118556
1959-04-01,8.06852199910314,,2.02992257970556,1.54287476355208,1.0558269473986,2.12464831299521,2.12464831299521,2.12464831299521,2.12464831299521,,1.24859239896839,1.73564021512187,2.22268803127535,3.27851497867395,3.08642975852826,3.17328949317091,3.27851497867395,8.06169940062136,8.06990056665252,8.06852199910314
1959-07-01,8.0692337537147,,1.88648913756846,1.62695112896868,1.3674131203689,2.66105402284933,2.66105402284933,2.66105402284933,2.66105402284933,,1.83875263415844,2.09829064275822,2.357828651358,3.72524177172691,3.64846101329896,3.69061485686339,3.72524177172691,8.0750330159488,8.08324774626556,8.0692337537147
1959-10-01,8.07208008688229,,1.68719122267748,1.73920231533102,1.79121340798457,2.30077298837401,2.30077298837401,2.30077298837401,2.30077298837401,,2.4514904658867,2.39947937323315,2.3474682805796,4.13868168856417,4.38270303012473,4.12801014807755,4.13868168856417,8.07907289868147,8.08729173877055,8.07208008688229
